OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding Status,Geocoding Query
7170,TRUCK WORLD TRUCKSTOP,"I-80, EXIT 234",Hubbard,OH,573,3.259,41.178093,-80.565955,success,"TRUCK WORLD TRUCKSTOP, Hubbard, OH, USA"
7172,TA TOLEDO EAST TRAVEL CENTER,"I-80 & I-280, EXIT 71",Perrysburg,OH,550,3.78066666,41.5571178,-83.6279321,success,"TA TOLEDO EAST TRAVEL CENTER, Perrysburg, OH, USA"
7173,SPEEDWAY #9954,"SR-17, EXIT 66",Apalachin,NY,32,3.999,42.0595447,-76.1414075,success,"SPEEDWAY #9954, Apalachin, NY, USA"
7176,TA DAYTON TRAVEL CENTER,"I-70,  EXIT 10 & US-127",Eaton,OH,317,3.40066666,39.7439398,-84.6364891,success,"TA DAYTON TRAVEL CENTER, Eaton, OH, USA"
7179,JIMS TRUCK PLAZA,"I-90, EXIT 52E",Buffalo,NY,38,3.799,42.9071465,-78.7583931,success,"JIMS TRUCK PLAZA, Buffalo, NY, USA"
7180,TA HebronTravel Center,"I-70, EXIT 126 & SR-37",Hebron,OH,315,3.38233333,39.9617305,-82.4912676,success,"TA HebronTravel Center, Hebron, OH, USA"
7183,TA KINGSVILLE TRAVEL CENTER,"I-90, EXIT 235 & SR-193",Kingsville,OH,305,3.88233333,41.890774,-80.6766179,success,"TA KINGSVILLE TRAVEL CENTER, Kingsville, OH, USA"
7184,TA JEFFERSONVILLE EAST TRAVEL CENTER,"I-71, EXIT 65 & SR-435 & US-35",Jeffersonville,OH,315,3.32733333,39.6536719,-83.5638094,success,"TA JEFFERSONVILLE EAST TRAVEL CENTER, Jeffersonville, OH, USA"
7189,S and R Truck Plaza,"I-94, EXIT 260",Jamestown,ND,390,3.58566666,46.8932061,-98.6817111,success,"S and R Truck Plaza, Jamestown, ND, USA"
7190,Tower Travel Center,"I-94, EXIT 307",Tower City,ND,341,3.51566666,46.922755,-97.673989,success,"Tower Travel Center, Tower City, ND, USA"
7196,SALUDA TRUCK PLAZA,"I-26, EXIT 28",Saluda,NC,210,3.099,35.2452796,-82.3299573,success,"SALUDA TRUCK PLAZA, Saluda, NC, USA"
7197,7-ELEVEN #35115,"I-90, EXIT 42",Phelps,NY,190,4.049,42.9510527,-76.9762473,success,"7-ELEVEN #35115, Phelps, NY, USA"
7198,LOVES TRAVEL STOP #507,"I-85, EXIT 71",Salisbury,NC,46,3.51066666,35.608683,-80.517676,success,"LOVES TRAVEL STOP #507, Salisbury, NC, USA"
7212,ONVO TRAVEL PLAZA,"I-90 & RTE 22, EXIT B-3",Canaan,NY,12,3.439,42.4118426,-73.4496088,success,"ONVO TRAVEL PLAZA, Canaan, NY, USA"
7213,SENECA ONE STOP,"I-90, EXIT 58",Irving,NY,38,2.899,42.5675589,-79.1128169,success,"SENECA ONE STOP, Irving, NY, USA"
7215,TA FULTONVILLE TRAVEL CENTER,"I-90, EXIT 28",Fultonville,NY,12,4.039,42.9478324,-74.3701925,success,"TA FULTONVILLE TRAVEL CENTER, Fultonville, NY, USA"
7216,ONVO TRAVEL PLAZA - LOUNSBERRY,"SR-17, EXIT 63",Nichols,NY,220,3.399,38.723655,-104.729759,success,"ONVO TRAVEL PLAZA - LOUNSBERRY, Nichols, NY, USA"
7220,CUMBERLAND FARMS #001662,US-9W/SR-32,Glenmont,NY,12,3.799,42.6208786,-73.7767761,success,"CUMBERLAND FARMS #001662, Glenmont, NY, USA"
7222,TA SANTA ROSA TRAVEL CENTER,"I-40/US-54, EXIT 277 & US-84",Santa Rosa,NM,580,3.45233333,34.941414,-104.684138,success,"TA SANTA ROSA TRAVEL CENTER, I-40/US-54, EXIT 277 & US-84, Santa Rosa, NM, USA"
7225,LOVES TRAVEL STOP #329,US-60,Clovis,NM,593,4.089,34.395076,-103.144391,success,"LOVES TRAVEL STOP #329, Clovis, NM, USA"
7226,TA LAS CRUCES TRAVEL CENTER,"I-10, EXIT 139",Las Cruces,NM,640,3.14066666,32.3054607,-106.7810658,success,"TA LAS CRUCES TRAVEL CENTER, Las Cruces, NM, USA"
7227,NATIONAL TRUCK STOP,"I-10, VADO EXIT 155",Vado,NM,640,2.999,35.193925,-101.706057,success,"NATIONAL TRUCK STOP, Vado, NM, USA"
7228,MAVERIK COUNTRY STORE #638,"I-40, EXIT 159D & I-25/US-85, EXIT 227",Albuquerque,NM,580,3.20733333,35.0841034,-106.650985,success,"MAVERIK COUNTRY STORE #638, Albuquerque, NM, USA"
7229,TA GALLUP TRAVEL CENTER,"I-40, EXIT 16 & HWY 66",Gallup,NM,580,3.43233333,35.5283506,-108.743907,success,"TA GALLUP TRAVEL CENTER, Gallup, NM, USA"
7230,DEMING TRUCK STOP,"I-10, EXIT 81",Deming,NM,640,2.899,32.2627416,-107.7581979,success,"DEMING TRUCK STOP, Deming, NM, USA"
7231,TA ALBUQUERQUE TRAVEL CENTER,"I-25, EXIT 227 OR 225",Albuquerque,NM,580,3.58733333,35.0841034,-106.650985,success,"TA ALBUQUERQUE TRAVEL CENTER, Albuquerque, NM, USA"
7234,TA BLOOMSBURY TRAVEL CENTER,"I-78/US-22, EXIT 7 & SR-173",Bloomsbury,NJ,115,3.79066666,40.6539892,-75.0865619,success,"TA BLOOMSBURY TRAVEL CENTER, Bloomsbury, NJ, USA"
7237,TA COLUMBIA TRAVEL CENTER,"I-80, EXIT 4 & SR-94",Columbia,NJ,115,4.099,40.9262077,-75.0926763,success,"TA COLUMBIA TRAVEL CENTER, Columbia, NJ, USA"
7239,TA PAULSBORO TRAVELCENTER,"I-295, EXIT 18A",Paulsboro,NJ,150,3.999,39.830391,-75.2404608,success,"TA PAULSBORO TRAVELCENTER, Paulsboro, NJ, USA"
7240,Pilot Travel Centers #190,"I-78, EXIT 12 & US-22",Hampton,NJ,105,3.809,40.7070446,-74.9560032,success,"Pilot Travel Centers #190, Hampton, NJ, USA"
7244,TA LAS VEGAS TRAVEL CENTER,"I-15, EXIT 33",Las Vegas,NV,910,3.73566666,36.1674263,-115.1484131,success,"TA LAS VEGAS TRAVEL CENTER, Las Vegas, NV, USA"
7248,WILD WILD WEST TRAVEL PLAZA,"I-15, EXIT 37",Las Vegas,NV,910,3.76733333,36.1674263,-115.1484131,success,"WILD WILD WEST TRAVEL PLAZA, Las Vegas, NV, USA"
7263,FLYING J #904,"I-80, EXIT 107",Big Springs,NE,475,3.48233333,41.051811,-102.068852,success,"FLYING J #904, Big Springs, NE, USA"
7264,TA GRAND ISLAND WEST TRAVEL CENTER,"I-80, EXIT 305",Alda,NE,330,3.169,40.8701915,-98.4674217,success,"TA GRAND ISLAND WEST TRAVEL CENTER, Alda, NE, USA"
7265,Fast Stop Travel Centers #1151,"I-80, EXIT 164 & CR-56C",Hershey,NE,475,3.499,41.1586455,-101.0023673,success,"Fast Stop Travel Centers #1151, Hershey, NE, USA"
7267,TA OGALLALA TRAVEL CENTER,"I-80, EXIT 126",Ogallala,NE,475,3.46566666,41.1248328,-101.7189583,success,"TA OGALLALA TRAVEL CENTER, Ogallala, NE, USA"
7268,SAPP BROS TRAVEL CENTER,"I-80, EXIT 440 & SR-50, EXIT 440",Omaha,NE,486,3.28066666,41.1607,-96.142902,success,"SAPP BROS TRAVEL CENTER, Omaha, NE, USA"
7269,GRAND ISLAND TRAVEL CENTER,"I-80, EXIT 312 & US-281/US-34",Grand Island,NE,330,3.26566666,40.9229768,-98.3870965,success,"GRAND ISLAND TRAVEL CENTER, Grand Island, NE, USA"
7282,ALLTOWN FRESH,"I-87, EXIT 17N & US-9",Fort Edward,NY,12,3.759,43.252136,-73.669047,success,"ALLTOWN FRESH, Fort Edward, NY, USA"
7284,MURALTS TRUCK PLAZA,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,820,3.609,46.9547222,-114.1300605,success,"MURALTS TRUCK PLAZA, Missoula, MT, USA"
7285,SENECA ONE STOP,"SR-17, EXIT 20",Salamanca,NY,38,3.309,42.1588858,-78.7450407,success,"SENECA ONE STOP, Salamanca, NY, USA"
7286,TA MISSOULA,"I-90, EXIT 96 & US-93",Missoula,MT,820,3.699,46.84279,-114.06179,success,"TA MISSOULA, Missoula, MT, USA"
7288,TA LAUREL,"I-90, EXIT 437",Laurel,MT,780,3.61233333,45.6691159,-108.771532,success,"TA LAUREL, Laurel, MT, USA"
7289,TA STRAFFORD,"I-44, EXIT 88 & SR-125",Strafford,MO,535,3.36566666,37.2683803,-93.1171264,success,"TA STRAFFORD, Strafford, MO, USA"
7291,TA OAK GROVE TRAVEL CENTER,"I-70, EXIT 28",Oak Grove,MO,400,3.22233333,39.0048397,-94.1291914,success,"TA OAK GROVE TRAVEL CENTER, Oak Grove, MO, USA"
7293,TA Matthews Travel Center,"I-55, EXIT 58 & SR-80",Matthews,MO,574,3.20566666,36.758329,-89.534583,success,"TA Matthews Travel Center, Matthews, MO, USA"
7299,GASPERS - FAST LANE,"I-70, EXIT 148 & US-54",Kingdom City,MO,392,2.959,37.334817,-89.692164,success,"GASPERS - FAST LANE, Kingdom City, MO, USA"
7300,B AND D AUTO TRUCK PLAZA,"I-44, EXIT 127",Lebanon,MO,416,3.099,37.6806669,-92.6637835,success,"B AND D AUTO TRUCK PLAZA, Lebanon, MO, USA"
7310,AAA HOSPITALITY,"I-55, EXIT 220",Tillatoba,MS,435,2.784,33.985088,-89.8960337,success,"AAA HOSPITALITY, Tillatoba, MS, USA"
7312,208 FUEL PLAZA,"I-70, EXIT 208",Belmont,OH,430,3.419,40.0292374,-81.0389883,success,"208 FUEL PLAZA, Belmont, OH, USA"
7314,TA MERIDIAN TRAVEL CENTER,"I-20 & I-59, EXIT 160",Meridian,MS,705,2.91233333,32.3643098,-88.703656,success,"TA MERIDIAN TRAVEL CENTER, Meridian, MS, USA"
7323,TRUCKERS INN,"I-94/US-52, EXIT 127 & US-71",Sauk Centre,MN,453,3.22566666,45.7377454,-94.9523889,success,"TRUCKERS INN, Sauk Centre, MN, USA"
7326,PETRO STOP #398,"I-35 & I-90, EXIT 11",Albert Lea,MN,515,4.099,43.6480127,-93.3682656,success,"PETRO STOP #398, Albert Lea, MN, USA"
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.599,42.1068882,-84.9890984,success,"TA TEKONSHA, Tekonsha, MI, USA"
7331,SPEEDWAY #9266,US-52 & SR-234,Ironton,OH,255,3.699,38.5263331,-82.6661192,success,"SPEEDWAY #9266, Ironton, OH, USA"
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.559,42.1367826,-83.2400796,success,"FLYING J #895, Trenton, MI, USA"
7335,TA SAWYER TRAVEL CENTER,"I-94, EXIT 12",Sawyer,MI,465,3.699,41.8853207,-86.5894666,success,"TA SAWYER TRAVEL CENTER, Sawyer, MI, USA"
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,4.039,42.3192548,-85.1824269,success,"TA BATTLE CREEK, Battle Creek, MI, USA"
7341,INTERSTATE TRAVEL PLAZA,"I-495, EXIT 14A & US-1",Wrentham,MA,175,3.699,42.0667652,-71.3281114,success,"INTERSTATE TRAVEL PLAZA, Wrentham, MA, USA"
7344,BEST QUICK STOP,US-1,Peabody,MA,178,3.61566666,42.5349142,-70.9892894,success,"BEST QUICK STOP, Peabody, MA, USA"
7353,DYSARTS SERVICE,"I-95, EXIT 44",Bangor,ME,26,3.799,44.8016255,-68.7713289,success,"DYSARTS SERVICE, Bangor, ME, USA"
7354,CIRCLE K #4707065,"I-95, EXIT 2",Kittery,ME,125,3.899,43.0994811,-70.7478912,success,"CIRCLE K #4707065, Kittery, ME, USA"
7357,TA SLIDELL TRAVEL CENTER,"I-10, EXIT 266 & US-190",Slidell,LA,725,3.154,30.2751945,-89.7811745,success,"TA SLIDELL TRAVEL CENTER, Slidell, LA, USA"
7360,KINGS TRUCK STOP,ST 103,Port Barre,LA,600,3.189,30.5601953,-91.9540055,success,"KINGS TRUCK STOP, Port Barre, LA, USA"
7364,Petro Stopping Center,"I-80, EXIT 226",Girard,OH,573,3.45233333,41.1540381,-80.7009406,success,"Petro Stopping Center, Girard, OH, USA"
7370,TA SMITHS GROVE,"I-65, EXIT 38 & SR-101",Smiths Grove,KY,415,3.43233333,37.0608933,-86.2099497,success,"TA SMITHS GROVE, Smiths Grove, KY, USA"
7371,One9 #392,"I-65, EXIT 81 & SR-84",Sonora,KY,415,3.19566666,37.5219813,-85.8822443,success,"One9 #392, Sonora, KY, USA"
7372,TA WALTON #28,"I-75/I-71, EXIT 175 & SR-338",Walton,KY,300,3.00233333,38.8756194,-84.6102213,success,"TA WALTON #28, Walton, KY, USA"
7379,KEYSTOP TRAVEL CENTER,"I-65, EXIT 2 & US-31W",Franklin,KY,460,2.899,36.722263,-86.5772177,success,"KEYSTOP TRAVEL CENTER, Franklin, KY, USA"
7382,TA FLORENCE TRAVEL CENTER,"I-75, EXIT 181",Florence,KY,300,3.07066666,38.9989499,-84.6266111,success,"TA FLORENCE TRAVEL CENTER, Florence, KY, USA"
7385,WAKEENEY 24 7 STORE #3,"I-70/US-40, EXIT 127 & US-283",Wakeeney,KS,525,3.09066666,39.0266105,-99.8830709,success,"WAKEENEY 24 7 STORE #3, Wakeeney, KS, USA"
7387,TA Oakley,"I-70, EXIT 76 & US-40/US-83",Oakley,KS,525,3.649,39.11861,-100.809898,success,"TA Oakley, Oakley, KS, USA"
7389,GO MART FOOD STORE #58,"I-77, EXIT 1 & SR-7",Marietta,OH,430,3.799,39.4167742,-81.4548392,success,"GO MART FOOD STORE #58, Marietta, OH, USA"
7396,7-ELEVEN #36180,US-20/SR-18,Monroeville,OH,550,3.614,41.247973,-82.6993654,success,"7-ELEVEN #36180, Monroeville, OH, USA"
7398,FLYING J #913,"I-80, EXIT 142 & US-65",Altoona,IA,320,3.35566666,41.6601743,-93.4997823,success,"FLYING J #913, Altoona, IA, USA"
7403,FUEL MART #714,"I-75, EXIT 168",North Baltimore,OH,550,3.11233333,41.1828302,-83.6782668,success,"FUEL MART #714, North Baltimore, OH, USA"
7406,PILOT TRAVEL CENTER #594,"I-29, EXIT 143",Sioux City,IA,527,3.60566666,42.4359269,-96.3725319,success,"PILOT TRAVEL CENTER #594, Sioux City, IA, USA"
7407,TA IOWA 80 TRAVEL PLAZA,"I-80, EXIT 284",Walcott,IA,270,3.90233333,41.5857364,-90.7744597,success,"TA IOWA 80 TRAVEL PLAZA, Walcott, IA, USA"
7408,FRIENDSHIP FOOD MART #99,US-224 & SR-61/SR-598,Willard,OH,249,3.63233333,41.0531134,-82.7262958,success,"FRIENDSHIP FOOD MART #99, Willard, OH, USA"
7410,PILOT TRAVEL CENTERS #373,"I-35 & I-80, EXIT 126",Urbandale,IA,320,3.35566666,41.6274511,-93.7380243,success,"PILOT TRAVEL CENTERS #373, Urbandale, IA, USA"
7416,GOOD TO GO #40,"I-65, EXIT 215 & SR-114",Rensselaer,IN,290,3.20066666,40.9367045,-87.1508562,success,"I-65, EXIT 215 & SR-114, Rensselaer, IN, USA"
7417,SKY CITGO,US-30 & SR-23,Grovertown,IN,365,3.499,41.3750434,-86.5047339,success,"SKY CITGO, Grovertown, IN, USA"
7418,JJS TRAVEL PLAZA,US-31 & US-24,Peru,IN,370,3.444,38.723655,-104.729759,success,"JJS TRAVEL PLAZA, Peru, IN, USA"
7421,MIDLAND #1901,"I-70, EXIT 137 AT MILE 137",Cambridge City,IN,375,3.43233333,39.8129285,-85.1708971,success,"MIDLAND #1901, Cambridge City, IN, USA"
7425,Petro Brazil,"I-70,  EXIT 23",Brazil,IN,375,3.989,39.523652,-87.1250154,success,"Petro Brazil, Brazil, IN, USA"
7429,TA CLAYTON,"I-70, EXIT 59 & SR-39",Clayton,IN,375,3.939,39.611033,-86.481316,success,"TA CLAYTON, Clayton, IN, USA"
7435,PETRO STOPPING CENTER #375,"I-65, EXIT 201 & US-231/US-24",Remington,IN,365,3.699,40.7608729,-87.1508522,success,"PETRO STOPPING CENTER #375, Remington, IN, USA"
7436,TA WHITESTOWN,"I-65/US-52, EXIT 130",Whitestown,IN,375,3.57066666,39.9972626,-86.3458296,success,"TA WHITESTOWN, Whitestown, IN, USA"
7437,PETRO STOPPING CENTER #379,"I-74,  EXIT 143",Greensburg,IN,375,3.999,39.3372722,-85.483581,success,"PETRO STOPPING CENTER #379, Greensburg, IN, USA"
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.349,39.1201433,-88.54348,success,"TA EFFINGHAM TRAVEL CENTER, Effingham, IL, USA"
7459,TA Morris Travel Center,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.849,41.3574135,-88.4215234,success,"TA Morris Travel Center, Morris, IL, USA"
7466,PILOT #595,"I-57, EXIT 54B & SR-13",Marion,IL,540,3.759,37.7403214,-88.9646105,success,"PILOT #595, Marion, IL, USA"
7469,PILOT TRAVEL CENTERS #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.439,38.6268666,-90.159707,success,"PILOT TRAVEL CENTERS #313, East Saint Louis, IL, USA"
7471,ROAD RANGER #185,"I-55, EXIT 145 & US-136",Mc Lean,IL,280,3.349,32.463182,-98.684735,success,"ROAD RANGER #185, Mc Lean, IL, USA"
7482,TA BOISE TRAVEL CENTER,"I-84, EXIT 54",Boise,ID,785,3.77066666,43.6166163,-116.200886,success,"TA BOISE TRAVEL CENTER, Boise, ID, USA"
7492,Mobil dba One9 #1365,"I-85, EXIT 70",Cusseta,AL,720,2.999,32.7848521,-85.3057779,success,"Mobil dba One9 #1365, Cusseta, AL, USA"
7495,RACETRAC #2574,"I-75, EXIT 237, SR-331 & US-41",Forest Park,GA,18,3.109,33.6206892,-84.3844403,success,"RACETRAC #2574, Forest Park, GA, USA"
7504,TEXACO,"I-75, EXIT 306 & SR-140",Adairsville,GA,193,3.10566666,34.3683267,-84.9349057,success,"TEXACO, Adairsville, GA, USA"
7506,CHAPMANS TRUCK STOP,"I-85 & SR-219, EXIT 13",Lagrange,GA,50,3.91566666,33.039291,-85.0313269,success,"CHAPMANS TRUCK STOP, Lagrange, GA, USA"
7523,EXPRESS STOP FOOD STORE #4644,"I-75, EXIT 181",Pinconning,MI,260,3.639,43.853633,-83.964987,success,"EXPRESS STOP FOOD STORE #4644, Pinconning, MI, USA"
7533,TA WILDWOOD TRAVEL CENTER,"I-75, EXIT 329 & SR-44",Wildwood,FL,225,3.214,28.865286,-82.0394286,success,"TA WILDWOOD TRAVEL CENTER, Wildwood, FL, USA"
7534,TA BALDWIN TRAVEL CENTER,"I-10, EXIT 343 & US-301",Jacksonville,FL,75,3.899,30.3262247,-81.6579179,success,"TA BALDWIN TRAVEL CENTER, Jacksonville, FL, USA"
7535,GIANT #198,"I-4/SR-400, EXIT 7 & US-301/SR-41",Tampa,FL,225,3.25733333,27.9451616,-82.5074214,success,"GIANT #198, Tampa, FL, USA"
7543,TA NEW HAVEN TRAVEL CENTER,"I-95, EXIT 56",Branford,CT,100,5.069,41.2797657,-72.8148923,success,"TA NEW HAVEN TRAVEL CENTER, Branford, CT, USA"
7545,CITGO,"I-95, EXIT 40",Milford,CT,100,3.399,41.2298275,-73.0474062,success,"CITGO, Milford, CT, USA"
7546,SHELL DBA PILOT DEALER #882,"I-95, EXIT 93 & SR-216",North Stonington,CT,73,4.299,41.44093,-71.88118,success,"SHELL DBA PILOT DEALER #882, I-95, EXIT 93 & SR-216, North Stonington, CT, USA"
7412,PETRO STOPPING CENTER #374,"I-69, EXIT 245 & SR-28",Gaston,IN,457,3.53566666,40.3139311,-85.5005278,success,"PETRO STOPPING CENTER #374, Gaston, IN, USA"
7551,PWI #525,"I-70, EXIT 295",Watkins,CO,800,3.139,39.7443406,-104.6031986,success,"PWI #525, Watkins, CO, USA"
7552,TA DENVER WEST TRAVEL CENTER,"I-70, EXIT 266",Wheat Ridge,CO,800,3.41566666,39.766098,-105.0772063,success,"TA DENVER WEST TRAVEL CENTER, Wheat Ridge, CO, USA"
7553,BRUSH TRAVEL PLAZA,"I-76, EXIT 90B & SR-71",Brush,CO,800,3.699,40.2584914,-103.623473,success,"BRUSH TRAVEL PLAZA, Brush, CO, USA"
7574,108 FOOD AND FUEL,"I-40, EXIT 108 & US-66/US-281 BUS",Calumet,OK,483,3.13566666,35.6008883,-98.1188072,success,"108 FOOD AND FUEL, Calumet, OK, USA"
7611,LOVES TRAVEL STOP #167,"I-44, EXIT 83",Chickasha,OK,483,3.16566666,35.0819807,-97.8892826,success,"LOVES TRAVEL STOP #167, Chickasha, OK, USA"
7615,HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270,"I-40, EXIT 292",Holbrook,AZ,930,3.139,34.9037105,-110.1593261,success,"HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270, Holbrook, AZ, USA"
7617,TUCSON TRUCK TERMINAL,"I-10, EXIT 268",Tucson,AZ,980,3.22233333,32.2228765,-110.974847,success,"TUCSON TRUCK TERMINAL, Tucson, AZ, USA"
7622,COPAN TRUCK STOP,US-75,Copan,OK,307,3.119,36.8975794,-95.9260927,success,"COPAN TRUCK STOP, Copan, OK, USA"
7624,WILLCOX TRUCK PLAZA,"I-10, EXIT 340",Willcox,AZ,980,3.34066666,32.2529138,-109.8315759,success,"WILLCOX TRUCK PLAZA, Willcox, AZ, USA"
7625,LOVES TRAVEL STOP #248,"I-40, EXIT 71",Clinton,OK,483,3.17233333,35.518292,-98.870837,success,"LOVES TRAVEL STOP #248, Clinton, OK, USA"
7627,DAVIS TRADING POST,"I-35, EXIT 55",Davis,OK,569,2.979,34.5034796,-97.1188924,success,"DAVIS TRADING POST, Davis, OK, USA"
7629,ARNOLDS TRUCK STOP,US-72/SR-20/SR-157 & CR-59,Tuscumbia,AL,615,3.169,34.7318811,-87.7028627,success,"ARNOLDS TRUCK STOP, Tuscumbia, AL, USA"
7635,TA MONTGOMERY TRAVEL CENTER,"I-65, EXIT 168 & US-80/US-82/SR-6/SR-8",Montgomery,AL,720,3.25233333,32.3777111,-86.3090775,success,"TA MONTGOMERY TRAVEL CENTER, Montgomery, AL, USA"
7636,PILOT TRAVEL CENTER #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,615,2.999,33.1732496,-87.4786649,success,"PILOT TRAVEL CENTER #76, Tuscaloosa, AL, USA"
7655,LOVES TRAVEL STOP #253,I-40 EXIT 7 & SR 30,Erick,OK,483,3.20566666,35.223973,-99.870214,success,"LOVES TRAVEL STOP #253, Erick, OK, USA"
7705,FLYING J TRAVEL PLAZA #610,"I-40, EXIT 53",Kingman,AZ,910,3.88233333,35.1895921,-114.0532996,success,"FLYING J TRAVEL PLAZA #610, Kingman, AZ, USA"
7708,PILOT TRAVEL CENTER #352,"I-75, EXIT 139",Fort Myers,FL,225,3.799,26.655171,-81.801566,success,"PILOT TRAVEL CENTER #352, Fort Myers, FL, USA"
7715,LONDON AUTO TRUCK CENTER,"I-75, EXIT 41 & SR-80",London,KY,405,3.399,37.1283343,-84.0835576,success,"LONDON AUTO TRUCK CENTER, London, KY, USA"
7718,MR FUEL #717,"I-44, EXIT 251",Villa Ridge,MO,540,3.01566666,38.4755861,-90.8514459,success,"MR FUEL #717, Villa Ridge, MO, USA"
7719,FLYING J TRAVEL PLAZA #674,"I-70, EXIT 188",Warrenton,MO,540,3.11566666,38.810751,-91.150268,success,"FLYING J TRAVEL PLAZA #674, Warrenton, MO, USA"
7721,TRAIL STAR TRUCK STOP,"ST 16, EXIT 213",Glendive,MT,807,3.459,47.10529,-104.71246,success,"TRAIL STAR TRUCK STOP, Glendive, MT, USA"
7722,SAPP BROS TRAVEL CENTER,"I-80, EXIT 353 & US-81",York,NE,330,3.324,40.8293502,-97.5999104,success,"SAPP BROS TRAVEL CENTER, York, NE, USA"
7724,FUEL MART #767,US-6 & US-23,Bradner,OH,550,3.40733333,41.3242192,-83.4385387,success,"FUEL MART #767, Bradner, OH, USA"
7725,BELL STORES #48,US-30 & SR-94,Dalton,OH,249,3.38566666,40.7991618,-81.6953867,success,"BELL STORES #48, Dalton, OH, USA"
7733,FLYING J TRAVEL PLAZA #723,"I-40, EXIT 76",Amarillo,TX,585,3.26566666,35.20729,-101.8371192,success,"FLYING J TRAVEL PLAZA #723, Amarillo, TX, USA"
7746,PILOT TRAVEL CENTER #888,"I-27, EXIT 74",Tulia,TX,585,3.34066666,34.5390629,-101.767781,success,"PILOT TRAVEL CENTER #888, Tulia, TX, USA"
7753,LOVES TRAVEL STOP #166,SR-351,Muskogee,OK,560,3.33733333,35.7478769,-95.3696909,success,"LOVES TRAVEL STOP #166, Muskogee, OK, USA"
7767,FLYING J TRAVEL PLAZA #759,"I-25, EXIT 7",Cheyenne,WY,795,3.709,41.0988693,-104.8539225,success,"FLYING J TRAVEL PLAZA #759, Cheyenne, WY, USA"
7768,BIG D #30,"I-25/US-87, EXIT 9 & I-80, EXIT 359C & I-80 BUS/US-30",Cheyenne,WY,795,3.204,41.1673078,-104.8372345,success,"BIG D #30, Cheyenne, WY, USA"
7792,FLYING J TRAVEL PLAZA #630,"I-75/SR-401, EXIT 201 & SR-36",Jackson,GA,67,3.384,33.2945651,-83.9660209,success,"FLYING J TRAVEL PLAZA #630, Jackson, GA, USA"
7798,CIRCLE K #2745100,"I-95, EXIT 7",Woodbine,GA,75,3.23233333,30.9638429,-81.7226063,success,"CIRCLE K #2745100, Woodbine, GA, USA"
7825,PILOT TRAVEL CENTERS #356,"I-65, EXIT 121",Shepherdsville,KY,415,3.609,37.9885936,-85.7158246,success,"PILOT TRAVEL CENTERS #356, Shepherdsville, KY, USA"
7838,PILOT #581,"US-52/SR-55, & 117TH ST, MM300",Inver Grove Heights,MN,515,3.579,44.7808263,-93.0340114,success,"PILOT #581, Inver Grove Heights, MN, USA"
7871,STRIPES 7FLEET #42454,"US-60, US-70 & US-84",Texico,NM,700,3.829,34.3928788,-103.047733,success,"STRIPES 7FLEET #42454, Texico, NM, USA"
7873,One9 #387,"I-80, EXIT 280 & SR- 278",Carlin,NV,835,3.439,40.7197137,-116.1057823,success,"One9 #387, Carlin, NV, USA"
7886,PETRO STOPPING CENTER #357,"I-70, EXIT 156B & US-40",New Paris,OH,317,3.48733333,39.8569934,-84.7932918,success,"PETRO STOPPING CENTER #357, New Paris, OH, USA"
7930,I 24 TRUCK PLAZA,"I-24, EXIT 114 & US-41",Manchester,TN,460,3.099,35.4832001,-86.0887296,success,"I 24 TRUCK PLAZA, Manchester, TN, USA"
7946,PILOT TRAVEL CENTERS #289,"I-90/I-39, EXIT 158 & I-43/SR-81, EXIT 1",Beloit,WI,520,3.799,42.5083272,-89.031784,success,"PILOT TRAVEL CENTERS #289, Beloit, WI, USA"
7959,SPF #45,"I-25/US-87, EXIT 7 & US-212",Cheyenne,WY,795,3.22566666,41.139981,-104.820246,success,"SPF #45, Cheyenne, WY, USA"
8840,LOVES TRAVEL STOP #211,"I-35, EXIT 120",Oklahoma City,OK,483,3.25566666,35.3955182,-97.2658866,success,"LOVES TRAVEL STOP #211, Oklahoma City, OK, USA"
8895,PAULS VALLEY TRAVEL CENTER,"I-35, EXIT 72  & SR-19",Pauls Valley,OK,569,2.999,34.7392055,-97.218509,success,"PAULS VALLEY TRAVEL CENTER, Pauls Valley, OK, USA"
8927,LOVES TRAVEL STOP #219,"I-40, EXIT 200",Seminole,OK,560,3.36233333,35.3816131,-96.6704579,success,"LOVES TRAVEL STOP #219, Seminole, OK, USA"
8936,CIRCLE K #107,US-220 & CR-902,Ridgeway,VA,65,3.399,36.5768047,-79.8583721,success,"CIRCLE K #107, Ridgeway, VA, USA"
